user_id,age_group,country,subscription_type,signup_source,total_courses_enrolled,total_courses_completed,avg_video_watch_time_per_day,days_since_last_login,assessments_attempted,avg_session_length,forum_posts,mobile_usage_ratio,weekly_learning_sessions,learning_streak_days,assignment_completion_rate,quiz_score_average,dropout_midcourse,payment_success_rate,billing_failures,subscription_price,discounts_used,refunds_requested,churn
206,18-24,India,Free,Ads,3,1,2.09,53,2,15.53,0,0.54,1,7,0.24,78.47,0,0.97,0,0,0,0,1
207,18-24,Canada,Free,Ads,4,3,80.48,33,8,12.49,0,0.72,3,8,0.9,53.45,0,0.86,1,0,1,0,1
208,35-44,UK,Monthly,Google,2,0,11.76,14,2,18.56,0,0.24,1,1,0.1,55.1,1,0.92,0,20,0,0,1
209,18-24,USA,Annual,Referral,7,3,33.35,52,1,15.81,0,0.75,1,5,0.04,90.72,0,0.71,1,150,2,1,1
210,18-24,India,Monthly,Google,3,1,45.44,7,3,15.19,2,0.33,0,6,0.36,81.87,0,0.72,0,20,1,0,0
211,25-34,India,Monthly,Ads,2,0,10.24,21,4,19.25,0,0.46,6,6,0.75,73.93,0,0.72,1,20,0,0,1
212,35-44,India,Monthly,Ads,0,0,35.14,31,3,13.13,0,0.72,2,0,0.97,74.26,0,1.0,0,20,1,0,1
213,35-44,India,Annual,Ads,4,2,9.41,14,6,24.15,0,0.48,2,12,0.21,57.35,0,0.74,0,150,1,0,0
214,18-24,India,Free,Google,5,5,5.42,30,3,12.73,0,0.88,4,4,0.74,86.08,0,0.97,0,0,0,0,0
215,35-44,Germany,Monthly,Referral,1,0,33.98,52,3,22.34,2,0.51,2,6,0.33,37.46,1,0.91,0,20,1,0,1
216,18-24,USA,Monthly,Google,1,0,4.67,53,5,19.44,1,0.86,6,13,0.03,65.93,0,0.75,0,20,1,0,1
217,25-34,Canada,Monthly,Referral,5,3,7.63,43,5,12.48,2,0.97,1,2,0.12,75.57,0,0.78,1,20,1,0,1
218,35-44,USA,Free,Google,7,6,12.31,28,4,16.25,2,0.71,5,6,0.25,74.98,0,0.87,0,0,1,1,0
219,35-44,Canada,Monthly,Ads,1,0,10.34,25,4,22.21,0,0.54,4,10,0.7,61.74,0,0.78,0,20,1,0,1
220,45-54,Other,Monthly,Organic,2,0,7.02,40,3,7.99,0,0.22,4,14,0.73,89.73,0,0.78,0,20,1,0,1
221,35-44,India,Free,Google,2,0,2.45,21,7,11.88,0,0.91,1,5,0.21,83.83,1,0.79,0,0,2,0,1
222,25-34,Germany,Monthly,Google,4,1,6.58,36,4,15.46,1,0.94,1,8,0.96,76.77,1,0.84,0,20,1,0,1
223,18-24,UK,Monthly,Google,3,0,14.45,50,5,12.48,0,0.49,3,4,0.04,78.0,1,0.76,1,20,2,0,1
224,25-34,Germany,Annual,Organic,2,0,0.75,4,4,14.99,2,0.4,4,14,0.6,60.07,0,0.75,1,150,2,0,1
225,25-34,UK,Monthly,Google,5,5,5.62,27,5,21.74,2,0.82,3,2,0.5,39.49,1,0.9,0,20,1,0,0
226,18-24,USA,Free,Organic,2,0,16.5,4,7,11.48,2,0.8,4,4,0.06,26.15,1,0.81,0,0,3,0,1
227,55+,India,Monthly,Google,3,1,15.65,6,3,7.75,2,0.4,3,3,0.73,83.49,0,0.71,0,20,1,0,0
228,25-34,India,Free,Ads,0,0,43.62,52,5,16.53,1,0.24,4,11,0.7,97.48,0,0.75,0,0,0,0,1
229,45-54,USA,Monthly,Ads,2,0,7.55,10,0,10.93,0,0.5,2,11,0.2,44.6,1,0.96,0,20,1,0,1
230,35-44,Other,Free,Google,1,0,6.81,16,2,10.15,2,0.21,6,14,0.91,100.0,1,0.84,0,0,0,0,1
231,35-44,Canada,Free,Ads,1,0,9.41,45,2,11.86,3,0.98,3,0,0.93,53.95,0,0.85,0,0,1,0,1
232,25-34,India,Free,Ads,6,4,25.16,31,5,18.82,0,0.48,3,3,0.6,55.91,1,0.85,0,0,0,0,1
233,25-34,Germany,Free,Referral,2,0,4.03,21,4,19.53,1,0.32,3,14,0.77,67.55,0,0.71,1,0,0,0,1
234,25-34,Canada,Annual,Ads,3,0,2.7,57,4,15.8,0,0.98,2,9,0.37,46.02,0,0.77,1,150,1,0,1
235,18-24,India,Annual,Referral,2,1,6.42,25,4,10.22,3,0.8,1,6,0.94,75.2,1,0.93,0,150,2,1,0
236,35-44,India,Monthly,Referral,6,5,17.57,40,6,13.05,0,0.33,3,4,0.11,84.76,0,0.86,0,20,1,1,1
237,25-34,India,Free,Google,4,3,0.68,5,5,20.75,2,0.34,7,12,0.77,78.33,0,0.99,0,0,2,1,0
238,18-24,Germany,Annual,Ads,3,2,34.27,47,4,11.62,2,0.97,2,10,0.16,76.01,1,0.71,1,150,1,0,1
239,35-44,Germany,Annual,Google,3,0,8.1,46,4,11.18,2,0.66,5,9,0.33,53.48,1,0.72,0,150,1,1,1
240,18-24,India,Annual,Google,3,1,4.33,14,2,27.27,1,0.95,5,3,0.43,50.42,1,0.87,0,150,3,0,0
241,45-54,India,Monthly,Referral,1,0,35.05,59,5,15.48,1,0.38,6,1,0.78,73.98,1,0.99,0,20,1,0,1
242,55+,Canada,Free,Ads,5,0,58.18,17,3,5.91,1,0.47,3,5,0.24,48.94,0,0.85,0,0,1,0,1
243,45-54,Australia,Free,Ads,4,3,0.35,2,1,14.53,0,0.96,3,0,0.62,64.05,0,0.81,0,0,1,0,0
244,25-34,Canada,Annual,Referral,3,2,22.92,16,3,22.65,0,0.39,5,11,0.76,82.26,0,0.8,1,150,1,1,0
245,18-24,UK,Annual,Google,3,2,8.87,3,3,19.16,0,0.5,3,10,0.04,70.6,1,0.9,0,150,1,0,0
246,45-54,India,Monthly,Ads,3,2,17.54,19,1,13.87,1,0.31,1,0,0.53,54.51,0,0.93,0,20,0,0,0
247,25-34,USA,Free,Ads,3,3,17.54,43,2,16.44,0,0.74,2,3,0.55,57.36,0,1.0,0,0,0,0,1
248,55+,India,Monthly,Google,4,1,60.26,58,1,18.14,2,0.36,4,13,0.39,77.43,0,0.78,0,20,1,0,1
249,55+,Germany,Monthly,Referral,4,0,27.81,36,5,20.92,2,0.66,2,6,0.37,88.1,0,0.92,0,20,1,0,1
250,45-54,USA,Monthly,Google,4,4,12.4,29,4,11.09,1,0.92,0,2,0.18,65.66,0,0.88,0,20,2,0,0
251,25-34,Germany,Monthly,Ads,5,4,28.94,13,3,12.76,0,0.22,4,12,0.26,55.75,1,0.73,1,20,2,0,0
252,25-34,USA,Free,Organic,1,0,10.31,3,3,7.98,1,0.85,4,14,0.38,61.25,0,0.76,0,0,1,0,1
253,45-54,Germany,Free,Ads,7,5,0.56,5,4,10.89,1,0.35,5,3,0.76,69.46,0,0.79,0,0,0,0,0
254,25-34,India,Monthly,Google,1,0,4.12,25,6,15.22,0,0.47,1,10,0.45,54.77,0,0.77,0,20,1,0,1
255,18-24,USA,Monthly,Google,1,0,8.11,33,3,13.66,1,0.92,0,8,0.76,57.67,1,1.0,0,20,0,0,1
256,25-34,UK,Free,Google,3,2,11.53,11,4,22.37,1,0.46,4,10,0.65,69.25,0,0.83,0,0,2,1,0
257,45-54,India,Free,Referral,3,2,5.88,5,4,5.36,2,0.73,2,5,0.83,91.32,0,0.98,0,0,1,1,0
258,35-44,Australia,Monthly,Google,0,0,23.98,33,5,14.11,0,0.95,4,7,0.73,82.51,0,0.81,1,20,1,0,1
259,25-34,USA,Free,Google,7,2,0.17,14,8,17.04,0,0.59,5,2,0.89,57.03,0,0.91,0,0,1,0,0
260,18-24,USA,Monthly,Referral,3,3,28.95,54,5,4.48,0,0.37,4,2,0.41,77.84,0,0.97,0,20,0,0,1
261,35-44,Germany,Monthly,Google,3,2,21.68,37,5,18.48,3,0.81,4,14,0.59,55.38,0,0.71,0,20,1,0,1
262,55+,Germany,Monthly,Ads,2,0,13.56,10,1,23.11,1,0.64,3,13,0.76,67.61,1,0.92,1,20,1,0,1
263,18-24,USA,Monthly,Ads,1,0,43.6,24,7,13.88,3,0.34,4,10,0.74,74.85,0,0.72,0,20,1,0,1
264,25-34,Australia,Free,Google,5,3,0.6,14,4,14.27,1,0.25,4,5,0.04,46.7,0,0.77,0,0,2,0,0
265,45-54,India,Monthly,Ads,2,1,1.09,18,4,17.19,2,0.88,3,7,0.84,76.24,1,0.82,1,20,0,0,0
266,35-44,India,Free,Google,1,0,5.72,45,8,17.34,0,0.98,8,1,0.13,85.98,0,0.8,1,0,1,1,1
267,35-44,USA,Monthly,Organic,2,2,10.72,10,0,19.25,1,0.58,3,7,0.84,92.72,0,0.92,0,20,2,0,0
268,35-44,USA,Monthly,Google,1,0,27.25,50,5,8.97,1,0.93,7,5,0.2,67.83,0,0.86,1,20,1,0,1
269,25-34,USA,Free,Google,1,0,70.91,51,4,14.35,0,0.36,7,11,0.93,80.97,0,0.98,1,0,0,0,1
270,25-34,India,Free,Ads,5,3,2.25,15,4,18.27,1,0.41,1,1,0.47,57.92,1,0.96,0,0,1,0,0
271,45-54,USA,Free,Google,4,4,32.18,24,8,14.13,0,0.44,0,8,0.82,82.73,0,0.97,0,0,2,0,0
272,45-54,Germany,Monthly,Referral,2,0,1.27,59,2,14.49,1,0.68,8,1,0.41,71.88,0,1.0,0,20,0,0,1
273,45-54,USA,Free,Google,3,1,32.01,55,4,9.71,0,0.82,2,3,0.18,75.16,0,0.79,0,0,1,0,1
274,45-54,Other,Monthly,Google,3,1,8.16,53,2,13.19,0,0.27,3,9,0.95,71.99,0,0.72,0,20,0,0,1
275,25-34,Canada,Monthly,Google,5,3,54.06,48,2,13.03,3,0.28,3,5,0.14,62.3,0,0.7,1,20,0,0,1
276,25-34,India,Monthly,Google,1,0,14.69,20,4,19.3,1,0.37,0,9,0.48,96.87,0,0.94,1,20,0,0,1
277,35-44,India,Annual,Google,6,4,20.0,10,7,12.39,0,0.21,3,13,0.4,69.42,0,0.72,0,150,0,0,0
278,35-44,India,Free,Ads,3,1,30.58,2,7,8.05,2,0.82,5,9,0.2,70.14,0,0.99,0,0,2,0,0
279,35-44,Germany,Annual,Organic,4,2,29.88,37,4,19.81,1,0.99,1,10,0.95,73.01,0,0.87,1,150,1,0,1
280,35-44,India,Free,Google,5,5,8.28,43,3,15.8,0,0.89,3,11,0.39,81.34,0,0.84,1,0,1,0,1
281,45-54,India,Free,Google,3,2,8.36,43,6,20.5,0,0.56,3,7,0.33,81.24,1,0.81,1,0,2,0,1
282,25-34,Australia,Monthly,Referral,2,1,41.6,30,4,12.83,0,0.43,2,14,0.68,65.75,0,0.77,0,20,0,0,0
283,25-34,UK,Monthly,Google,3,3,14.97,0,6,15.29,0,0.8,0,14,0.25,77.63,1,0.83,0,20,0,0,0
284,18-24,India,Free,Google,5,4,0.03,33,1,13.95,1,0.6,2,0,0.27,52.6,0,0.79,0,0,2,1,1
285,25-34,India,Monthly,Ads,3,1,14.07,9,3,12.66,2,0.53,3,3,0.64,87.91,1,0.91,0,20,1,0,0
286,18-24,Germany,Free,Ads,2,0,18.53,58,6,15.78,2,0.6,1,6,0.81,86.62,0,0.8,0,0,0,0,1
287,25-34,Germany,Annual,Google,1,0,3.29,14,2,8.14,3,0.57,5,8,0.59,74.27,0,0.91,0,150,2,0,1
288,25-34,India,Monthly,Ads,2,2,33.57,16,2,9.37,0,0.86,1,10,0.8,82.61,0,0.8,0,20,0,0,0
289,25-34,USA,Monthly,Ads,8,4,3.43,43,2,22.26,0,0.87,5,6,0.76,51.18,1,0.75,0,20,1,0,1
290,25-34,Germany,Annual,Ads,6,3,8.01,26,7,12.23,2,0.83,4,8,0.5,66.41,1,0.87,0,150,1,0,0
291,18-24,Canada,Monthly,Ads,2,1,1.52,35,4,10.92,1,0.55,3,5,0.92,93.48,0,0.82,0,20,0,0,1
292,18-24,Germany,Monthly,Ads,5,2,39.27,57,5,10.21,0,0.23,3,14,0.99,72.34,1,0.76,0,20,0,0,1
293,45-54,USA,Monthly,Google,0,0,25.1,18,6,21.9,0,0.43,1,1,0.91,75.85,0,0.75,1,20,1,0,1
294,25-34,Australia,Monthly,Google,2,2,22.28,28,5,16.7,1,0.54,2,7,0.46,60.97,0,0.99,0,20,2,0,0
295,18-24,India,Free,Google,2,1,22.09,43,2,18.63,0,0.82,3,7,0.82,58.58,0,0.83,0,0,3,0,1
296,25-34,India,Free,Organic,4,2,29.9,37,1,13.45,0,0.5,2,1,0.3,83.58,0,0.75,1,0,2,0,1
297,35-44,Canada,Free,Ads,2,0,67.72,43,3,11.97,0,0.86,2,3,0.59,78.06,0,0.9,1,0,2,0,1
298,18-24,USA,Monthly,Referral,5,5,22.54,21,5,8.03,0,0.33,0,9,0.12,71.81,0,0.81,0,20,0,0,0
299,35-44,Germany,Free,Organic,2,0,19.33,55,4,16.36,0,0.21,6,14,0.09,97.6,1,0.79,0,0,1,0,1
300,18-24,India,Free,Referral,4,1,17.45,42,4,14.9,2,0.9,4,4,0.11,91.74,1,0.96,1,0,2,0,1
301,18-24,Germany,Free,Ads,2,0,1.25,10,3,20.94,2,0.43,1,3,0.88,58.73,0,0.78,1,0,1,0,1
302,25-34,India,Monthly,Ads,2,1,35.97,30,3,20.06,0,0.99,0,0,0.31,47.07,0,0.75,0,20,1,0,0
303,25-34,UK,Monthly,Google,1,0,33.15,51,1,24.22,0,0.45,0,2,0.67,60.05,1,0.72,1,20,2,0,1
304,35-44,India,Monthly,Organic,4,2,74.25,53,4,15.3,2,0.54,6,7,0.01,69.9,0,0.7,1,20,1,0,1
305,35-44,UK,Free,Ads,4,1,23.91,9,4,18.67,0,0.78,3,1,0.63,84.41,0,0.79,0,0,0,0,0
306,55+,Canada,Annual,Google,3,1,22.36,18,3,8.36,0,0.67,5,12,0.12,77.81,0,0.72,0,150,1,0,0
307,25-34,USA,Monthly,Google,2,0,1.59,46,7,21.03,0,0.62,3,7,0.09,63.83,0,0.82,1,20,0,0,1
308,25-34,India,Monthly,Referral,2,0,3.78,6,4,9.34,0,0.86,4,1,0.77,56.08,0,0.92,0,20,1,0,1
309,35-44,USA,Annual,Google,5,2,29.75,56,6,13.57,2,0.42,2,12,0.38,73.88,1,0.77,0,150,1,0,1
310,25-34,Germany,Annual,Google,1,0,25.15,9,5,11.48,1,0.52,3,14,0.8,71.33,1,0.72,0,150,1,0,1
311,25-34,India,Monthly,Ads,3,0,46.21,12,2,8.66,2,0.29,3,2,0.8,96.98,0,0.93,0,20,0,0,1
312,18-24,India,Annual,Referral,5,4,0.86,52,2,15.51,1,0.2,2,13,0.74,76.94,0,0.96,0,150,0,0,1
313,18-24,India,Monthly,Ads,5,2,6.37,21,4,12.19,1,0.97,5,1,0.19,64.53,0,0.8,0,20,2,0,0
314,55+,Australia,Free,Referral,5,2,35.0,0,1,12.19,2,0.71,1,10,0.51,70.26,1,0.98,0,0,0,0,0
315,45-54,USA,Free,Referral,4,4,8.24,34,5,13.57,0,0.32,3,1,0.97,55.32,0,0.96,1,0,2,0,1
316,35-44,India,Monthly,Organic,1,0,3.77,30,1,11.85,0,0.95,1,11,0.23,61.23,0,0.93,1,20,1,0,1
317,25-34,Canada,Monthly,Ads,3,1,8.06,12,5,18.21,2,0.23,1,0,0.47,100.0,1,0.98,0,20,1,0,0
318,18-24,UK,Monthly,Ads,4,4,22.21,46,8,19.29,0,0.37,2,7,0.89,49.46,0,0.92,0,20,0,0,1
319,18-24,India,Annual,Google,5,2,7.58,16,4,15.71,0,0.86,0,11,0.48,79.33,0,0.88,0,150,2,1,0
320,25-34,Other,Monthly,Google,3,1,25.75,50,6,16.48,0,0.24,1,9,0.95,87.1,0,0.84,1,20,1,0,1
321,25-34,UK,Free,Ads,4,3,58.6,21,2,17.81,0,0.7,2,4,0.76,68.36,0,0.79,0,0,0,0,0
322,35-44,USA,Free,Google,7,4,23.68,0,5,15.49,1,0.39,3,6,0.44,64.08,0,0.92,1,0,0,0,0
323,35-44,USA,Annual,Ads,4,2,46.1,35,7,18.86,2,0.23,4,3,0.75,41.35,0,0.73,0,150,2,0,1
324,25-34,Germany,Monthly,Google,5,2,12.37,48,2,15.39,1,0.93,2,6,0.22,56.88,1,0.78,0,20,1,0,1
325,55+,India,Monthly,Google,3,1,52.03,25,1,13.53,0,0.99,5,4,0.32,71.31,1,0.8,0,20,0,1,0
326,35-44,India,Monthly,Organic,3,3,25.38,49,6,14.49,1,0.92,2,7,0.04,67.01,0,0.87,0,20,1,0,1
327,25-34,India,Monthly,Ads,2,2,1.67,51,4,15.83,1,0.7,0,14,0.66,64.6,1,0.85,1,20,0,0,1
328,35-44,Canada,Annual,Ads,3,1,4.59,46,3,13.41,1,0.88,1,6,1.0,86.56,1,0.77,0,150,0,0,1
329,25-34,USA,Free,Ads,1,0,10.3,5,3,18.27,0,0.67,1,11,0.46,87.64,0,0.91,0,0,0,0,1
330,18-24,UK,Monthly,Ads,4,3,12.66,26,0,21.23,1,0.94,2,0,0.65,56.55,0,0.9,1,20,1,0,0
331,25-34,India,Free,Google,7,7,19.29,13,2,12.59,0,0.99,3,5,0.39,77.32,0,0.87,0,0,2,0,0
332,35-44,UK,Annual,Ads,0,0,26.08,18,1,18.62,2,0.52,3,1,0.39,47.13,0,0.94,1,150,2,0,1
333,18-24,Canada,Annual,Ads,3,3,0.61,6,4,13.11,1,0.47,2,13,0.39,79.07,0,0.8,0,150,2,0,0
334,18-24,USA,Monthly,Google,3,3,5.09,22,4,16.37,0,0.99,0,7,0.34,82.92,1,0.78,1,20,2,1,0
335,18-24,Germany,Monthly,Google,4,3,0.18,12,7,14.78,0,0.64,2,1,0.45,60.72,0,0.94,0,20,0,0,0
336,18-24,India,Monthly,Ads,4,3,14.98,40,2,15.34,2,0.93,4,1,0.06,92.94,0,0.89,0,20,1,0,1
337,45-54,Canada,Monthly,Google,3,0,50.84,7,2,18.08,0,0.35,1,9,0.83,78.09,0,0.95,1,20,2,0,1
338,35-44,India,Free,Referral,3,1,3.57,51,3,18.52,1,0.93,4,12,0.38,88.54,0,0.74,0,0,1,0,1
339,25-34,USA,Monthly,Referral,4,0,0.55,51,2,15.52,3,0.9,1,12,0.46,57.2,1,0.95,0,20,0,0,1
340,18-24,Other,Free,Google,3,1,1.28,45,8,16.34,0,0.32,4,6,0.52,55.76,1,0.76,1,0,3,0,1
341,25-34,Other,Annual,Ads,2,1,13.52,34,3,13.07,0,0.91,3,8,0.67,75.07,1,0.86,0,150,0,2,1
342,25-34,India,Monthly,Organic,1,1,51.05,46,4,8.95,1,0.61,5,9,0.1,76.48,0,0.78,0,20,2,0,1
343,18-24,USA,Annual,Referral,3,0,6.99,39,6,18.15,1,0.27,5,7,1.0,75.51,0,0.78,0,150,1,0,1
344,25-34,India,Monthly,Google,6,3,2.78,38,5,18.82,0,0.7,2,12,0.81,76.14,0,0.83,0,20,1,0,1
345,25-34,Germany,Free,Google,5,5,9.7,44,5,15.47,1,0.55,2,0,0.6,72.8,0,0.94,1,0,0,0,1
346,35-44,USA,Free,Google,0,0,43.28,53,1,16.64,2,0.29,2,3,0.29,21.74,0,0.82,2,0,1,0,1
347,35-44,USA,Annual,Ads,1,0,2.54,40,2,15.71,1,0.95,4,3,0.28,74.01,0,0.9,0,150,2,0,1
348,18-24,India,Monthly,Google,4,0,2.46,3,5,19.23,1,0.54,1,7,0.45,79.29,0,0.75,0,20,0,0,1
349,25-34,Australia,Free,Ads,6,2,4.06,16,7,12.88,1,0.56,0,10,0.84,77.86,0,0.87,0,0,2,0,0
350,35-44,USA,Free,Referral,1,0,0.78,58,2,19.21,0,0.49,3,2,0.37,50.25,0,0.81,0,0,1,0,1
351,25-34,India,Monthly,Referral,1,0,4.74,51,4,8.58,0,0.99,2,12,0.71,69.83,1,0.81,0,20,1,0,1
352,45-54,USA,Free,Google,3,3,76.53,6,4,16.27,2,0.77,2,12,0.55,85.46,0,0.91,0,0,0,1,0
353,35-44,India,Free,Google,5,4,30.79,2,7,14.57,0,0.67,2,6,0.86,61.36,1,0.75,0,0,1,0,0
354,18-24,UK,Monthly,Referral,3,0,27.8,20,4,11.47,2,0.69,2,8,0.96,52.5,0,0.81,1,20,2,0,1
355,18-24,Australia,Monthly,Google,4,2,23.02,59,5,15.85,0,0.28,2,9,0.37,89.15,0,0.96,1,20,1,0,1
356,35-44,Germany,Monthly,Referral,3,1,41.18,6,3,12.83,2,0.67,2,10,0.09,79.16,0,0.73,1,20,2,0,0
357,18-24,USA,Annual,Google,6,0,1.93,24,4,16.69,1,0.61,6,8,0.52,68.19,0,0.95,0,150,1,0,1
358,25-34,Germany,Monthly,Organic,1,1,7.9,57,6,15.29,2,0.99,2,4,0.21,58.58,1,0.91,0,20,1,1,1
359,45-54,USA,Annual,Ads,1,0,24.33,35,4,10.77,1,0.23,3,0,0.53,90.91,0,0.72,0,150,0,0,1
360,25-34,India,Free,Google,2,0,31.85,34,4,17.6,0,0.27,3,4,0.3,62.79,0,0.73,0,0,0,1,1
361,25-34,Other,Free,Ads,2,0,35.03,36,5,15.07,1,0.94,0,10,0.15,73.08,0,0.95,0,0,0,1,1
362,35-44,India,Free,Organic,2,2,78.68,56,3,9.19,1,0.9,5,13,0.53,79.48,0,0.93,1,0,1,0,1
363,25-34,India,Free,Google,2,0,16.54,11,2,14.79,1,0.57,5,14,0.15,62.73,0,0.79,0,0,3,0,1
364,25-34,Other,Annual,Google,1,0,4.99,33,7,23.67,0,0.62,5,13,0.38,89.76,1,0.75,0,150,0,0,1
365,45-54,India,Annual,Ads,4,3,4.95,56,5,15.45,2,0.84,3,3,0.09,68.46,0,0.88,0,150,2,0,1
366,25-34,Canada,Monthly,Referral,5,3,17.62,44,8,18.09,1,0.48,2,0,0.85,67.01,0,0.98,0,20,2,0,1
367,55+,Australia,Monthly,Google,3,0,24.4,43,6,18.86,1,0.7,4,3,0.35,70.01,0,0.91,1,20,0,0,1
368,45-54,USA,Monthly,Google,1,0,17.36,32,3,17.29,1,0.28,1,10,0.21,69.08,0,0.79,0,20,1,0,1
369,18-24,India,Monthly,Google,4,0,25.19,47,3,11.35,1,0.53,0,7,0.22,62.61,0,0.77,0,20,1,0,1
370,18-24,USA,Free,Google,1,0,7.31,14,7,14.76,1,0.78,3,3,0.06,78.63,0,0.76,0,0,1,0,1
371,18-24,India,Monthly,Google,0,0,12.33,44,6,15.63,0,0.42,3,2,1.0,57.16,0,0.97,0,20,2,0,1
372,18-24,USA,Monthly,Ads,2,0,9.44,58,2,20.19,0,0.38,5,0,0.74,88.7,0,0.75,0,20,3,1,1
373,18-24,Canada,Free,Ads,2,0,14.74,24,3,18.09,2,0.67,0,4,0.66,75.87,0,0.92,0,0,2,0,1
374,35-44,USA,Free,Referral,0,0,16.74,37,9,11.88,0,0.83,1,4,0.63,78.58,0,0.91,1,0,1,0,1
375,18-24,USA,Free,Ads,4,2,23.14,56,4,5.9,1,0.57,7,2,0.12,74.23,0,0.99,0,0,2,0,1
376,25-34,USA,Monthly,Google,4,3,0.87,11,10,19.71,1,0.93,3,7,0.27,91.85,0,0.91,0,20,1,1,0
377,45-54,USA,Free,Referral,3,3,29.3,39,2,19.62,2,0.97,2,4,0.73,80.51,0,0.89,0,0,1,0,1
378,18-24,Germany,Monthly,Ads,6,3,43.84,51,5,24.18,1,0.34,3,12,0.9,69.68,0,0.84,0,20,0,0,1
379,45-54,India,Monthly,Organic,3,0,46.38,45,1,20.32,0,0.54,6,1,0.97,60.01,0,0.88,0,20,2,0,1
380,25-34,Germany,Free,Ads,1,0,16.73,28,5,22.86,1,0.47,3,3,0.65,68.76,0,0.77,0,0,0,0,1
381,18-24,USA,Monthly,Google,3,2,20.67,25,6,12.51,2,0.68,4,12,0.13,66.55,0,0.81,1,20,1,0,0
382,35-44,India,Monthly,Ads,3,0,16.26,55,7,3.31,1,0.37,2,14,0.31,73.51,1,0.87,0,20,1,0,1
383,35-44,India,Free,Google,0,0,11.1,13,8,14.64,0,1.0,2,7,0.89,80.14,0,0.88,1,0,2,0,1
384,45-54,USA,Annual,Organic,5,3,2.12,47,4,14.53,3,0.73,3,8,0.3,89.77,0,0.76,1,150,0,0,1
385,35-44,UK,Free,Referral,4,3,3.6,40,5,24.41,2,0.83,4,3,0.68,58.43,0,0.73,1,0,1,0,1
386,45-54,India,Annual,Referral,6,0,4.57,36,1,22.12,4,0.23,2,4,0.56,57.36,0,0.93,2,150,0,0,1
387,25-34,Australia,Monthly,Ads,2,0,5.48,7,5,19.79,0,0.6,3,2,0.93,82.25,1,0.78,0,20,1,0,1
388,18-24,USA,Free,Google,7,5,29.04,51,3,15.69,3,0.51,6,11,0.08,97.22,0,0.93,1,0,1,0,1
389,35-44,Australia,Monthly,Ads,2,2,9.85,57,3,8.36,2,0.94,3,5,0.4,82.38,0,0.92,0,20,3,0,1
390,45-54,India,Free,Ads,1,0,3.03,31,5,13.79,1,0.23,4,5,0.95,66.63,1,0.84,0,0,0,0,1
391,55+,India,Free,Google,1,0,21.22,10,5,12.3,1,0.46,4,14,0.89,79.33,1,0.71,0,0,0,0,1
392,25-34,India,Free,Ads,6,4,7.57,8,9,9.62,2,0.47,3,4,0.57,68.86,0,0.76,1,0,0,0,0
393,25-34,India,Free,Referral,5,2,21.0,33,2,14.3,4,0.7,2,0,0.24,75.76,1,0.75,0,0,2,0,1
394,35-44,Germany,Monthly,Google,3,0,1.85,31,4,8.21,0,0.91,2,10,0.92,47.38,1,0.71,0,20,2,0,1
395,25-34,India,Monthly,Google,5,3,0.31,3,4,18.72,1,0.97,4,1,0.34,64.29,0,0.77,0,20,2,1,0
396,45-54,USA,Annual,Organic,8,7,64.0,9,1,5.87,2,0.74,6,0,0.77,71.42,0,0.74,0,150,2,0,0
397,45-54,India,Free,Google,4,4,2.58,7,5,13.79,0,0.27,2,6,0.49,78.28,1,0.88,2,0,0,0,1
398,25-34,USA,Monthly,Google,6,5,0.19,22,1,7.22,1,0.21,2,5,0.84,78.66,0,0.8,0,20,1,0,0
399,35-44,Germany,Free,Ads,2,0,44.94,12,2,11.59,1,0.66,2,7,0.27,69.01,0,0.97,0,0,0,0,1
400,35-44,UK,Monthly,Ads,2,0,31.6,25,2,18.7,2,0.68,3,4,0.83,75.04,1,0.76,0,20,1,0,1
401,18-24,Canada,Annual,Organic,3,2,3.46,51,6,17.03,0,0.93,1,4,0.49,77.36,0,0.83,1,150,2,0,1
402,45-54,India,Free,Google,4,1,6.89,59,0,9.67,1,0.74,1,10,0.8,66.99,1,0.96,0,0,1,0,1
403,25-34,Australia,Annual,Organic,4,3,53.58,54,3,14.32,1,0.82,1,7,0.15,64.5,0,0.89,0,150,2,0,1
404,45-54,Canada,Monthly,Google,5,4,30.4,16,4,11.17,1,0.74,1,4,0.01,39.16,0,0.85,0,20,1,0,0
405,25-34,USA,Monthly,Ads,4,3,64.78,11,3,13.84,1,0.33,3,5,0.75,90.71,0,0.97,0,20,2,2,0
406,45-54,USA,Monthly,Google,5,2,40.43,50,3,14.45,1,0.84,3,8,0.94,81.62,0,0.86,1,20,2,0,1
407,25-34,Australia,Monthly,Ads,1,0,3.77,4,4,16.2,3,0.31,1,13,0.33,80.48,0,0.72,0,20,0,0,1
408,18-24,USA,Annual,Organic,2,0,21.3,12,4,16.75,4,0.44,2,4,0.35,53.06,0,0.73,0,150,3,0,1
409,45-54,Canada,Monthly,Google,3,1,64.13,32,5,19.07,1,0.61,4,9,0.73,64.34,1,0.81,1,20,1,1,1
410,18-24,USA,Free,Google,4,0,4.04,42,8,3.15,1,0.48,3,0,0.48,65.81,0,0.85,0,0,1,0,1
411,25-34,India,Monthly,Ads,2,0,2.36,25,2,16.69,1,0.51,5,8,0.0,82.34,0,0.82,0,20,0,0,1
412,55+,Canada,Free,Ads,2,2,17.02,1,3,17.96,3,0.32,5,7,0.29,57.26,0,0.87,0,0,2,0,0
